metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term
6,1,110.0,59.0,14.0,160000.0,0.0,1,1.0,1
5,1,120.0,76.0,11.0,165000.0,0.0,1,1.0,1
6,1,153.0,,,170000.0,0.0,1,1.0,1
5,1,65.0,15.0,,180000.0,0.0,1,1.0,1
5,1,145.0,81.0,15.0,200000.0,0.0,1,1.0,1
6,1,170.0,92.0,20.0,240000.0,0.0,1,1.0,1
2,1,105.0,15.0,,250000.0,0.0,1,1.0,1
6,1,85.0,57.0,10.0,270000.0,0.0,1,1.0,1
7,1,175.0,136.0,10.0,278800.0,0.0,1,1.0,1
4,1,162.0,15.0,,,0.0,1,1.0,1
4,1,162.0,,,,0.0,1,1.0,1
4,1,168.0,20.0,,300000.0,0.0,1,1.0,1
5,1,170.0,92.0,20.0,330000.0,0.0,1,1.0,1
4,1,180.0,115.0,15.0,330000.0,0.0,1,1.0,1
4,1,168.0,12.0,,330000.0,0.0,1,1.0,1
4,1,160.0,110.0,17.0,350000.0,0.0,1,1.0,1
5,1,126.0,114.0,10.0,350000.0,0.0,1,1.0,1
3,1,210.0,40.0,,380000.0,0.0,1,1.0,1
4,1,155.0,15.0,,390000.0,0.0,1,1.0,1
3,1,190.0,30.0,,400000.0,0.0,1,1.0,1
7,1,312.0,16.0,,550000.0,0.0,1,1.0,1
6,1,184.0,20.0,,1000000.0,0.0,1,1.0,1
6,1,31.0,19.5,5.5,38000.0,0.0,1,1.0,1
6,1,40.0,20.0,8.0,40000.0,0.0,1,1.0,1
6,1,36.0,19.0,8.0,42000.0,0.0,1,1.0,1
5,1,40.0,20.0,10.0,43000.0,0.0,1,1.0,1
9,1,47.0,7.0,,44000.0,0.0,1,1.0,1
7,1,32.0,20.0,6.0,45000.0,0.0,1,1.0,1
2,1,40.0,20.0,12.0,45000.0,0.0,1,1.0,1
7,1,45.0,30.0,10.0,45000.0,0.0,1,1.0,1
9,1,65.0,40.0,9.0,50000.0,0.0,1,1.0,1
3,1,40.0,20.0,10.0,50000.0,0.0,1,1.0,1
10,1,42.0,27.0,7.0,50000.0,0.0,1,1.0,1
8,1,40.0,20.0,10.0,50000.0,0.0,1,1.0,1
7,1,55.0,40.0,6.0,50000.0,0.0,1,1.0,1
6,1,50.0,32.0,8.0,50000.0,0.0,1,1.0,1
5,1,52.0,30.0,11.0,52000.0,0.0,1,1.0,1
5,1,38.0,15.0,9.0,55000.0,0.0,1,1.0,1
7,1,33.0,20.0,7.2,55000.0,0.0,1,1.0,1
7,1,50.0,29.0,9.5,55000.0,0.0,1,1.0,1
4,1,45.0,29.0,6.0,55000.0,0.0,1,1.0,1
8,1,55.0,32.0,9.0,55000.0,0.0,1,1.0,1
5,1,45.0,30.0,6.0,56000.0,0.0,1,1.0,1
9,1,45.0,32.0,6.0,57000.0,0.0,1,1.0,1
5,1,70.0,36.0,11.0,57000.0,0.0,1,1.0,1
7,1,35.0,20.0,7.0,59000.0,0.0,1,1.0,1
7,1,50.0,33.0,10.0,60000.0,0.0,1,1.0,1
2,1,62.0,36.0,10.0,60000.0,0.0,1,1.0,1
4,1,54.0,25.0,11.0,60000.0,0.0,1,1.0,1
4,1,54.0,28.0,9.0,60000.0,0.0,1,1.0,1
7,1,78.0,47.0,10.0,60000.0,0.0,1,1.0,1
7,1,50.0,6.0,,60000.0,0.0,1,1.0,1
9,1,40.0,,,60000.0,0.0,1,1.0,1
8,1,55.0,,,60000.0,0.0,1,1.0,1
4,1,37.2,9.0,,60000.0,0.0,1,1.0,1
8,1,35.0,,,65000.0,0.0,1,1.0,1
2,1,38.0,24.0,6.0,65000.0,0.0,1,1.0,1
5,1,38.0,10.0,,65000.0,0.0,1,1.0,1
7,1,50.0,31.0,9.0,65000.0,0.0,1,1.0,1
5,0,120.0,59.0,7.0,120000.0,0.0,1,1.0,1
25,1,60.0,40.0,10.0,85000.0,0.0,1,1.0,1
16,1,65.0,46.0,12.0,65000.0,0.0,1,1.0,1
4,0,22.0,12.0,4.0,43000.0,0.0,1,1.0,1
4,0,38.0,,,70000.0,0.0,1,1.0,1
7,0,38.5,18.5,7.9,40000.0,0.0,1,1.0,1
8,1,50.0,35.0,7.0,55000.0,0.0,1,1.0,0
3,1,36.0,19.0,9.0,38000.0,0.0,1,1.0,1
30,1,40.0,20.0,9.0,40000.0,0.0,1,1.0,1
10,0,38.0,19.0,9.0,42000.0,0.0,1,1.0,1
18,1,56.0,34.0,8.0,48000.0,0.0,1,1.0,1
15,1,50.0,40.0,7.0,55000.0,0.0,1,1.0,0
5,0,80.0,52.0,9.0,70000.0,0.0,1,1.0,1
11,1,54.0,33.0,15.0,75000.0,0.0,1,1.0,1
4,0,55.0,32.0,10.0,75000.0,0.0,1,1.0,1
4,0,40.0,20.0,12.0,49000.0,0.0,1,1.0,1
20,1,45.0,30.0,8.0,40000.0,0.0,1,1.0,1
14,1,38.0,,,35000.0,0.0,1,1.0,1
25,1,30.5,18.0,6.0,33000.0,0.0,1,1.0,1
8,1,36.0,18.0,8.0,38000.0,0.0,1,1.0,1
12,1,39.0,20.0,10.0,50000.0,0.0,1,1.0,1
15,1,53.0,32.0,9.0,45000.0,0.0,1,1.0,1
4,0,38.0,,,70000.0,0.0,1,1.0,1
15,1,40.0,,,35000.0,0.0,1,1.0,1
18,1,37.0,26.0,6.0,38000.0,0.0,1,1.0,1
10,1,40.0,20.0,9.0,38000.0,0.0,1,1.0,1
4,0,40.0,20.0,10.0,40000.0,0.0,1,1.0,1
12,1,54.0,36.0,10.0,45000.0,0.0,1,1.0,1
14,1,36.0,18.0,10.0,47000.0,0.0,1,1.0,1
18,1,40.0,19.0,15.0,47000.0,0.0,1,1.0,1
2,0,44.0,30.0,8.0,48000.0,0.0,1,1.0,1
4,0,40.0,20.0,9.0,50000.0,0.0,1,1.0,1
15,1,52.0,30.0,7.0,50000.0,0.0,1,1.0,1
0,1,64.0,39.0,12.0,65000.0,0.0,1,1.0,1
20,1,110.0,80.0,20.0,150000.0,0.0,1,1.0,1
3,0,32.0,19.0,7.0,28000.0,0.0,1,1.0,1
16,1,32.0,19.0,9.0,30000.0,0.0,1,1.0,1
15,1,33.0,20.0,9.0,32000.0,0.0,1,1.0,1
15,1,37.0,21.0,9.0,32000.0,0.0,1,1.0,1
4,1,32.0,16.0,7.0,33000.0,0.0,1,1.0,1
15,1,43.0,20.0,10.0,35000.0,0.0,1,1.0,1
22,1,41.0,5.0,,35000.0,0.0,1,1.0,1
10,1,32.0,16.5,9.1,35000.0,0.0,1,1.0,1
11,1,36.0,20.0,9.0,35000.0,0.0,1,1.0,1
10,1,37.0,16.0,10.0,35000.0,0.0,1,1.0,1
10,1,38.0,17.0,10.0,35000.0,0.0,1,1.0,1
5,1,46.0,34.0,7.0,35000.0,0.0,1,1.0,1
13,1,44.0,,,35000.0,0.0,1,1.0,1
14,1,33.0,9.0,,37000.0,0.0,1,1.0,1
10,0,40.0,18.0,6.0,38000.0,0.0,1,1.0,1
15,1,33.0,20.0,9.0,39000.0,0.0,1,1.0,1
10,0,42.0,20.0,10.0,40000.0,0.0,1,1.0,1
7,0,58.0,34.0,10.0,40000.0,0.0,1,1.0,1
13,1,44.0,30.0,5.5,40000.0,0.0,1,1.0,1
5,1,42.0,25.0,8.0,40000.0,0.0,1,1.0,1
20,1,51.0,30.0,8.0,40000.0,0.0,1,1.0,1
2,1,42.0,28.0,6.0,40000.0,0.0,1,1.0,1
15,1,32.0,15.0,11.0,41000.0,0.0,1,1.0,1
11,1,30.0,6.0,,42000.0,0.0,1,1.0,1
6,0,60.0,43.0,12.0,42000.0,0.0,1,1.0,1
11,1,42.0,26.0,9.0,42000.0,0.0,1,1.0,1
17,1,43.0,30.0,7.0,43000.0,0.0,1,1.0,1
7,1,45.0,30.0,7.0,43000.0,0.0,1,1.0,1
5,1,42.0,,,43000.0,0.0,1,1.0,1
8,0,53.0,31.0,9.0,44990.0,0.0,1,1.0,1
9,1,37.0,20.0,10.0,45000.0,0.0,1,1.0,1
7,1,48.0,32.0,6.0,45000.0,0.0,1,1.0,1
7,0,45.0,24.0,9.0,45000.0,0.0,1,1.0,1
5,1,46.0,23.0,6.0,45000.0,0.0,1,1.0,1
4,0,40.0,24.0,6.5,45000.0,0.0,1,1.0,1
12,1,39.0,21.0,10.0,45000.0,0.0,1,1.0,1
11,1,44.0,28.0,8.0,47000.0,0.0,1,1.0,1
20,1,30.0,15.0,7.0,48000.0,0.0,1,1.0,1
6,1,45.0,16.0,9.0,49500.0,0.0,1,1.0,1
0,1,40.0,20.0,10.0,50000.0,0.0,1,1.0,1
25,1,58.0,39.0,6.0,50000.0,0.0,1,1.0,1
15,0,52.0,34.0,10.0,52000.0,0.0,1,1.0,1
12,1,50.0,30.0,15.0,52000.0,0.0,1,1.0,1
3,1,45.0,29.0,6.0,54650.0,0.0,1,1.0,1
7,0,64.0,32.0,13.0,55000.0,0.0,1,1.0,1
15,1,73.0,40.0,9.0,55000.0,0.0,1,1.0,1
0,1,42.0,15.0,,55000.0,0.0,1,1.0,1
10,0,39.0,14.0,20.0,55000.0,0.0,1,1.0,1
5,0,40.0,8.0,,55000.0,0.0,1,1.0,1
19,1,43.0,30.0,6.0,55000.0,0.0,1,1.0,1
4,1,45.0,30.0,6.0,55000.0,0.0,1,1.0,1
1,1,52.0,30.0,7.0,55000.0,0.0,1,1.0,1
2,1,35.4,,,56000.0,0.0,1,1.0,1
5,1,54.4,34.0,6.0,58000.0,0.0,1,1.0,1
3,1,36.0,9.0,,60000.0,0.0,1,1.0,1
63,1,80.0,44.0,10.0,60000.0,0.0,1,1.0,1
10,1,56.0,31.0,12.0,60000.0,0.0,1,1.0,1
4,0,55.0,31.0,10.0,60000.0,0.0,1,1.0,1
9,0,58.0,36.0,10.0,60000.0,0.0,1,1.0,1
4,0,40.0,,,60000.0,0.0,1,1.0,1
16,1,58.0,36.0,10.0,65000.0,0.0,1,1.0,1
10,0,81.0,5.0,,68000.0,0.0,1,1.0,1
18,1,60.0,45.0,8.0,70000.0,0.0,1,1.0,1
4,0,42.0,10.0,,70000.0,0.0,1,1.0,1
0,1,50.0,9.0,,75000.0,0.0,1,1.0,1
10,1,53.0,27.0,10.0,78000.0,0.0,1,1.0,1
3,1,64.0,49.0,9.0,80000.0,0.0,1,1.0,1
4,0,64.0,47.0,10.0,80000.0,0.0,1,1.0,1
14,1,94.0,60.0,9.0,90000.0,0.0,1,1.0,1
5,0,110.0,60.0,30.0,150000.0,0.0,1,1.0,1
16,1,35.0,18.0,6.0,29000.0,0.0,1,1.0,1
5,1,44.0,,,30000.0,0.0,1,1.0,1
18,1,34.9,19.0,9.0,30000.0,0.0,1,1.0,1
15,1,31.0,20.0,6.0,31000.0,0.0,1,1.0,1
27,1,44.0,31.0,6.0,33000.0,0.0,1,1.0,1
13,1,38.0,18.0,9.0,33000.0,0.0,1,1.0,1
15,0,39.2,21.0,10.0,34990.0,0.0,1,1.0,1
16,0,35.0,20.0,9.0,35000.0,0.0,1,1.0,1
12,1,36.0,20.0,9.0,35000.0,0.0,1,1.0,1
9,1,33.0,17.0,6.0,35000.0,0.0,1,1.0,1
20,1,40.0,19.0,9.0,37500.0,0.0,1,1.0,1
10,1,35.0,19.0,10.0,38000.0,0.0,1,1.0,1
1,1,33.0,20.0,6.0,38000.0,0.0,1,1.0,1
12,0,41.0,,,38500.0,0.0,1,1.0,1
5,1,45.0,30.0,6.0,39000.0,0.0,1,1.0,1
3,1,42.0,26.0,7.0,39000.0,0.0,1,1.0,1
10,0,53.0,30.0,10.0,40000.0,0.0,1,1.0,1
20,1,47.0,30.0,7.5,41000.0,0.0,1,1.0,1
10,0,38.0,19.0,9.0,42000.0,0.0,1,1.0,1
25,1,52.0,32.0,9.0,42000.0,0.0,1,1.0,1
1,1,45.0,,,45000.0,0.0,1,1.0,1
18,1,47.0,30.0,7.0,45000.0,0.0,1,1.0,1
9,1,46.0,30.0,6.0,45000.0,0.0,1,1.0,1
8,1,50.0,25.0,12.0,45000.0,0.0,1,1.0,1
2,1,46.5,33.0,10.0,45000.0,0.0,1,1.0,1
6,1,42.0,7.0,,47000.0,0.0,1,1.0,1
7,1,42.0,19.0,12.0,48000.0,0.0,1,1.0,1
3,0,52.0,40.0,9.0,50000.0,0.0,1,1.0,1
1,1,50.0,36.0,6.0,50000.0,0.0,1,1.0,1
10,1,39.0,20.0,10.0,50000.0,0.0,1,1.0,1
32,1,36.2,18.0,9.0,50000.0,0.0,1,1.0,1
21,1,39.0,20.0,9.0,53000.0,0.0,1,1.0,1
10,1,52.0,17.0,12.0,54000.0,0.0,1,1.0,1
27,1,54.1,27.1,11.2,55000.0,0.0,1,1.0,1
15,1,52.0,30.0,10.0,55000.0,0.0,1,1.0,1
32,1,52.0,34.0,10.0,55000.0,0.0,1,1.0,1
1,1,36.0,20.0,10.0,55000.0,0.0,1,1.0,1
11,1,50.0,31.0,9.0,55000.0,0.0,1,1.0,1
25,1,40.0,8.0,,55000.0,0.0,1,1.0,1
15,1,71.0,46.0,9.0,55000.0,0.0,1,1.0,1
30,1,37.0,20.0,9.0,60000.0,0.0,1,1.0,1
30,0,45.0,28.0,6.0,60000.0,0.0,1,1.0,1
5,1,41.0,22.8,12.0,60000.0,0.0,1,1.0,1
4,0,35.0,13.0,16.0,63000.0,0.0,1,1.0,1
20,1,35.0,10.0,,65000.0,0.0,1,1.0,1
16,1,40.0,20.0,11.0,65000.0,0.0,1,2.0,1
27,1,42.0,,,65000.0,0.0,1,1.0,1
3,0,35.0,,,66000.0,0.0,1,2.0,1
8,1,56.0,24.0,11.0,68000.0,0.0,1,1.0,1
10,1,64.0,,,68500.0,0.0,1,1.0,1
4,0,54.0,24.0,,70000.0,0.0,1,1.0,0
30,1,80.0,52.0,14.0,70000.0,0.0,1,1.0,1
4,0,40.0,12.0,,73000.0,0.0,1,2.0,1
0,0,39.9,7.8,,74000.0,0.0,1,,1
5,0,67.0,35.0,11.5,80000.0,0.0,1,1.0,1
5,0,105.0,55.0,12.0,105000.0,0.0,1,1.0,1
1,1,92.0,60.0,17.0,150000.0,0.0,1,1.0,1
7,1,35.0,20.0,10.0,36000.0,0.0,1,1.0,1
10,1,35.0,18.0,8.0,40000.0,0.0,1,1.0,1
4,0,21.0,14.0,4.0,45000.0,0.0,1,1.0,1
16,1,37.0,20.0,10.0,30000.0,0.0,1,1.0,1
18,1,33.0,,,33000.0,0.0,1,1.0,1
13,1,37.0,19.0,8.0,35000.0,0.0,1,1.0,0
17,0,38.0,,,35000.0,0.0,1,1.0,1
3,0,31.0,19.0,6.0,37000.0,0.0,1,1.0,1
119,1,40.0,19.0,9.0,37500.0,0.0,1,1.0,1
33,1,50.0,30.3,8.7,40000.0,0.0,1,1.0,1
13,1,30.0,6.0,,42000.0,0.0,1,1.0,1
10,1,35.3,23.0,6.0,45000.0,0.0,1,1.0,1
12,1,36.9,18.0,8.0,45000.0,0.0,1,1.0,1
21,1,48.0,30.0,7.4,46000.0,0.0,1,1.0,1
26,1,44.0,21.0,13.0,50000.0,0.0,1,1.0,1
4,0,42.0,,,55000.0,0.0,1,1.0,1
18,1,53.0,42.0,9.0,55000.0,0.0,1,1.0,1
7,0,39.3,21.0,8.7,60000.0,0.0,1,1.0,1
16,1,40.0,20.0,11.0,65000.0,0.0,1,2.0,1
21,1,85.0,,,68000.0,0.0,1,1.0,1
11,1,70.0,12.0,,70000.0,0.0,1,1.0,1
22,1,64.0,45.0,9.0,70000.0,0.0,1,1.0,1
9,1,60.0,44.0,6.0,80000.0,0.0,1,1.0,1
15,0,84.0,52.0,10.0,80000.0,0.0,1,1.0,1
10,0,62.0,36.0,20.0,90000.0,0.0,1,1.0,1
18,1,94.0,60.0,30.0,90000.0,0.0,1,1.0,0
13,1,75.0,11.0,,65000.0,0.0,1,1.0,1
17,1,33.0,20.0,8.0,28000.0,0.0,1,2.0,1
12,1,30.0,17.0,5.0,40000.0,0.0,1,2.0,1
28,1,37.0,8.0,,40000.0,0.0,1,1.0,1
17,1,32.5,,,41000.0,0.0,1,2.0,1
5,1,32.0,,,45000.0,0.0,1,1.0,0
5,1,45.0,16.0,9.0,49500.0,0.0,1,1.0,1
20,1,47.0,7.0,,55000.0,0.0,1,2.0,1
2,1,47.0,23.0,10.0,64000.0,0.0,1,1.0,1
31,1,77.4,48.5,9.4,65000.0,0.0,1,1.0,1
11,1,52.1,27.3,9.6,70000.0,0.0,1,1.0,1
7,1,39.0,17.0,10.0,85000.0,0.0,1,1.0,1
10,1,80.0,48.0,12.0,130000.0,0.0,1,1.0,1
3,1,90.0,55.0,9.0,150000.0,0.0,1,1.0,1
8,1,58.0,36.0,10.0,60000.0,0.0,1,1.0,1
10,1,21.7,15.0,3.0,35000.0,0.0,1,1.0,0
5,1,45.0,27.0,8.0,40000.0,0.0,1,1.0,1
10,1,42.0,20.0,8.0,48000.0,0.0,1,1.0,1
4,1,52.0,35.0,8.0,45000.0,0.0,1,1.0,1
10,1,35.0,21.0,8.0,28000.0,0.0,1,1.0,1
15,1,20.1,10.0,6.0,37500.0,0.0,1,1.0,1
15,1,39.0,20.0,9.0,38000.0,0.0,1,1.0,1
15,1,54.0,,,45000.0,0.0,1,1.0,1
5,1,50.0,35.0,10.0,45000.0,0.0,1,1.0,1
11,1,52.1,32.2,10.0,48000.0,0.0,1,1.0,1
10,1,46.0,34.0,8.0,45000.0,0.0,1,1.0,1
8,1,50.0,30.0,9.0,47000.0,0.0,1,1.0,1
8,1,60.0,36.0,10.0,50000.0,0.0,1,1.0,1
15,1,45.0,32.0,8.0,45000.0,0.0,1,1.0,1
12,1,58.0,46.0,7.0,48000.0,0.0,1,1.0,1
10,1,40.0,22.0,9.0,50000.0,0.0,1,1.0,1
4,1,68.0,54.0,7.0,60000.0,0.0,1,1.0,1
9,1,25.0,15.0,5.0,65000.0,0.0,1,1.0,0
10,1,55.0,36.0,6.0,69000.0,0.0,1,1.0,1
5,1,80.0,68.0,10.0,100000.0,0.0,1,1.0,1
7,1,105.0,40.0,,120000.0,0.0,1,1.0,1
7,1,38.0,25.0,6.0,35000.0,0.0,1,1.0,1
20,1,42.0,15.0,,55000.0,0.0,1,1.0,1
5,1,45.0,16.0,14.0,65000.0,0.0,1,1.0,1
10,1,71.0,35.0,20.0,70000.0,0.0,1,1.0,1
2,1,37.0,20.0,7.0,80000.0,0.0,1,1.0,1
9,1,43.0,30.0,8.0,95000.0,0.0,1,1.0,0
20,1,82.0,52.0,7.0,160000.0,0.0,1,1.0,1
9,1,160.0,98.0,7.0,300000.0,0.0,1,1.0,1
5,1,35.0,22.0,8.0,35000.0,0.0,1,1.0,1
7,1,45.0,36.0,5.0,40000.0,0.0,1,1.0,1
9,1,54.0,32.0,9.0,40000.0,0.0,1,1.0,1
2,1,40.0,18.0,10.0,42000.0,0.0,1,1.0,1
8,1,35.0,20.0,6.0,43000.0,0.0,1,1.0,1
9,1,40.0,27.0,7.0,45000.0,0.0,1,1.0,1
7,1,51.0,36.0,8.0,50000.0,0.0,1,1.0,1
15,1,45.0,33.0,10.0,53000.0,0.0,1,1.0,1
5,1,75.0,35.0,20.0,65000.0,0.0,1,1.0,1
2,1,37.0,7.0,,80000.0,0.0,1,1.0,1
5,1,50.0,30.0,10.0,90000.0,0.0,1,1.0,1
2,1,100.0,60.0,10.0,100000.0,0.0,1,1.0,1
6,1,50.0,,,120000.0,0.0,1,1.0,1
14,1,83.0,47.0,15.0,160000.0,0.0,1,1.0,1
4,1,59.0,42.0,10.0,65000.0,0.0,1,1.0,1
5,1,42.7,27.3,6.0,45000.0,0.0,1,1.0,1
5,1,60.0,30.0,15.0,90000.0,0.0,1,1.0,1
8,1,65.0,12.0,,90000.0,0.0,1,1.0,1
0,1,40.0,19.0,10.0,30000.0,0.0,1,1.0,1
5,0,40.0,20.0,10.0,35000.0,0.0,1,1.0,1
0,1,45.0,24.0,12.0,40000.0,0.0,1,,1
5,0,52.0,22.0,17.0,42000.0,0.0,1,1.0,1
8,1,37.0,25.0,5.0,57500.0,0.0,1,1.0,1
2,0,70.0,50.0,10.0,70000.0,0.0,1,1.0,1
3,1,96.0,52.0,13.0,80000.0,0.0,1,1.0,1
1,1,40.0,25.0,10.0,80000.0,0.0,1,,1
8,1,67.0,30.0,15.0,90000.0,0.0,1,1.0,1
0,1,100.0,75.0,10.0,100000.0,0.0,1,1.0,1
11,1,90.0,58.0,12.0,115000.0,0.0,1,1.0,1
14,1,87.0,40.0,16.0,130000.0,0.0,1,1.0,1
2,1,73.0,,,200000.0,0.0,1,1.0,1
16,1,95.0,30.0,,205000.0,0.0,1,1.0,1
5,0,120.0,,,380000.0,0.0,1,1.0,1
20,1,37.0,16.0,10.0,25000.0,0.0,1,1.0,1
7,0,42.0,20.0,8.0,28000.0,0.0,1,1.0,1
10,1,33.0,19.0,7.0,30000.0,0.0,1,1.0,1
12,1,38.0,19.0,9.0,30000.0,0.0,1,1.0,1
20,0,39.5,20.2,8.0,30000.0,0.0,1,1.0,1
14,1,32.0,18.0,6.0,30000.0,0.0,1,1.0,1
5,1,20.0,12.0,3.0,32000.0,0.0,1,1.0,1
2,1,35.0,20.0,8.0,35000.0,0.0,1,1.0,1
3,1,38.8,19.1,,35000.0,0.0,1,1.0,1
0,1,41.0,28.0,7.0,37000.0,0.0,1,1.0,1
0,1,45.0,20.0,13.0,37000.0,0.0,1,1.0,1
0,0,34.9,10.0,,40000.0,0.0,1,,1
8,1,40.0,,,40000.0,0.0,1,1.0,1
20,0,62.5,35.0,6.0,40000.0,0.0,1,1.0,1
0,1,60.1,33.7,10.3,40000.0,0.0,1,1.0,1
14,1,40.0,30.0,5.0,44999.0,0.0,1,1.0,1
0,1,68.0,50.0,6.0,45000.0,0.0,1,1.0,1
6,1,56.0,11.0,,45000.0,0.0,1,1.0,1
15,1,42.8,11.0,18.0,45000.0,0.0,1,1.0,1
7,1,45.0,30.0,6.0,45000.0,0.0,1,1.0,1
24,1,74.0,31.0,12.0,49990.0,0.0,1,1.0,1
10,1,31.4,,,50000.0,0.0,1,1.0,1
18,1,42.2,25.0,8.0,50000.0,0.0,1,1.0,1
3,1,60.0,40.0,7.0,50000.0,0.0,1,1.0,1
3,1,56.4,36.0,10.0,51900.0,0.0,1,1.0,1
6,1,39.0,7.0,,53000.0,0.0,1,1.0,1
11,1,39.5,24.0,9.0,55000.0,0.0,1,1.0,1
0,0,44.0,21.7,,55000.0,0.0,1,,1
4,1,74.2,31.0,10.0,55000.0,0.0,1,1.0,1
15,1,56.2,38.0,12.0,58000.0,0.0,1,1.0,1
18,1,55.9,21.1,21.0,65000.0,0.0,1,1.0,1
10,1,58.0,38.0,10.0,65000.0,0.0,1,1.0,1
2,1,46.0,25.0,18.0,65000.0,0.0,1,1.0,1
10,1,64.0,29.0,15.0,67000.0,0.0,1,,1
4,1,62.9,43.9,6.0,69000.0,0.0,1,1.0,1
2,1,37.4,,,70000.0,0.0,1,1.0,1
0,1,95.0,65.0,10.0,80000.0,0.0,1,1.0,1
12,1,65.0,41.0,8.0,80100.0,0.0,1,1.0,1
20,1,65.0,,,99000.0,0.0,1,1.0,1
21,0,51.0,40.0,,100000.0,0.0,1,1.0,1
13,1,106.0,,,110000.0,0.0,1,1.0,1
11,1,90.0,,,115000.0,0.0,1,1.0,1
14,1,90.0,50.0,15.0,115000.0,0.0,1,1.0,1
7,0,80.0,54.0,6.0,130000.0,0.0,1,1.0,1
15,1,87.0,67.0,18.0,130000.0,0.0,1,1.0,1
10,1,73.4,36.3,22.0,150600.0,0.0,1,1.0,1
15,1,83.0,,,160000.0,0.0,1,1.0,1
11,1,112.0,70.0,30.0,185000.0,0.0,1,,1
15,1,22.0,17.0,,57500.0,0.0,1,1.0,0
10,1,55.0,26.0,12.0,65000.0,0.0,1,1.0,1
8,1,90.0,56.0,11.0,80000.0,0.0,1,1.0,1
8,1,25.0,15.0,7.0,50000.0,0.0,1,1.0,1
5,1,52.0,34.0,6.0,50000.0,0.0,1,1.0,1
7,1,47.0,25.0,,60000.0,0.0,1,1.0,1
5,1,68.0,50.0,12.0,60000.0,0.0,1,1.0,1
7,0,63.0,31.0,13.0,60000.0,0.0,1,1.0,1
10,1,55.0,26.0,12.0,65000.0,0.0,1,1.0,1
15,1,78.01,38.5,13.7,70000.0,0.0,1,1.0,1
10,1,90.0,56.0,11.0,85000.0,0.0,1,1.0,1
15,1,54.0,34.0,8.0,43000.0,0.0,1,1.0,1
10,1,33.0,20.0,6.0,27000.0,0.0,1,1.0,1
15,1,45.0,32.0,7.0,35000.0,0.0,1,1.0,1
4,1,35.0,20.0,6.0,35000.0,0.0,1,1.0,1
11,1,45.0,30.0,7.0,35000.0,0.0,1,1.0,1
6,1,50.0,14.0,6.0,40000.0,0.0,1,1.0,1
9,1,25.0,,,45000.0,0.0,1,1.0,1
3,1,34.2,,,45000.0,0.0,1,1.0,1
1,1,45.0,18.0,12.0,48000.0,0.0,1,1.0,1
7,1,47.0,25.0,10.0,50000.0,0.0,1,1.0,1
15,1,68.0,43.0,10.0,50000.0,0.0,1,1.0,1
2,1,45.0,7.0,,50000.0,0.0,1,1.0,1
7,1,60.0,30.0,10.0,55000.0,0.0,1,1.0,1
9,1,58.0,10.0,,55000.0,0.0,1,1.0,1
13,1,103.0,20.0,,70000.0,0.0,1,1.0,1
10,1,39.0,25.0,10.0,75000.0,0.0,1,1.0,1
8,1,115.0,56.0,18.0,80000.0,0.0,1,1.0,1
8,1,53.0,28.0,15.0,80000.0,0.0,1,1.0,1
7,1,79.0,45.0,12.0,80000.0,0.0,1,1.0,1
12,1,80.0,65.0,10.0,85000.0,0.0,1,1.0,1
5,1,100.0,74.0,12.0,100000.0,0.0,1,1.0,1
8,1,59.0,32.0,14.0,120000.0,0.0,1,1.0,1
15,1,36.0,20.0,8.0,24990.0,0.0,1,1.0,1
10,1,42.0,21.0,9.0,28000.0,0.0,1,1.0,1
12,1,32.0,20.0,6.0,29000.0,0.0,1,1.0,1
10,1,40.0,20.0,10.0,30000.0,0.0,1,1.0,1
7,1,36.0,20.0,8.0,30000.0,0.0,1,1.0,1
15,1,35.0,19.0,8.0,30000.0,0.0,1,1.0,1
14,1,33.0,,,30000.0,0.0,1,1.0,1
6,1,30.0,,,30000.0,0.0,1,1.0,1
11,1,38.0,28.0,8.0,30000.0,0.0,1,1.0,1
3,1,39.0,21.0,8.5,30000.0,0.0,1,1.0,0
6,1,38.0,21.0,10.0,32000.0,0.0,1,1.0,1
5,1,39.0,21.0,9.0,30000.0,2000.0,0,1.0,1
10,0,52.0,28.0,7.0,32000.0,0.0,1,1.0,1
3,1,38.0,18.0,8.0,32000.0,0.0,1,1.0,1
11,1,35.0,19.0,8.0,33000.0,0.0,1,1.0,1
19,1,32.0,18.0,6.0,33000.0,0.0,1,1.0,1
11,1,34.0,8.0,,35000.0,0.0,1,1.0,1
10,1,33.0,18.0,6.0,35000.0,0.0,1,1.0,1
20,0,54.0,28.0,6.0,35000.0,0.0,1,1.0,1
17,1,35.0,21.0,10.0,35000.0,0.0,1,1.0,1
18,1,46.0,28.7,6.8,35000.0,0.0,1,1.0,1
11,1,31.0,18.0,6.0,35000.0,0.0,1,1.0,1
22,1,45.0,28.0,6.0,35000.0,0.0,1,1.0,1
3,1,17.0,14.0,2.0,35000.0,0.0,1,1.0,1
3,1,42.0,22.0,10.0,36000.0,0.0,1,1.0,1
8,0,44.1,28.0,6.0,36999.0,0.0,1,1.0,1
10,1,38.0,,,37000.0,0.0,1,1.0,1
20,1,54.0,31.0,9.0,37000.0,0.0,1,1.0,1
8,1,40.0,,,38000.0,0.0,1,1.0,1
10,1,40.0,20.0,9.0,38000.0,0.0,1,1.0,1
