id,ceiling_height,metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term,rooms_count,types_room,floor,house_floor,house_type,parking,renovation,count_loggia,count_balcony,view_of_courtyard,view_of_street,combined_bathroom_count,separate_bathroom_count,is_child,is_pet,room_furniture,kitchen_furniture,bath,shower_cabin,washing_machine,air_conditioner,dishwasher,tv,fridge,internet,telephone,count_passenger_lift,count_freight_lift,is_garbage_chute
274408974,2.64,4,0,42.0,30.0,7.0,35000.0,0.0,1,1.0,1,2.0,", Изолированная",8,9,5.0,,1.0,,,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
274691171,2.7,23,1,34.0,21.0,7.0,35000.0,0.0,1,1.0,1,1.0,,8,9,9.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
274167757,2.64,15,1,46.0,32.0,6.0,35000.0,0.0,1,1.0,1,2.0,", Смежная",2,9,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
272823601,2.56,11,1,45.0,28.0,6.0,36000.0,0.0,1,,1,2.0,,5,9,5.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,
274655511,,3,0,48.0,31.0,6.0,37000.0,5000.0,0,1.0,1,2.0,", Изолированная",5,9,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,
273858254,,8,0,38.0,21.0,7.0,37000.0,0.0,1,1.0,1,1.0,,2,9,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
274545643,3.0,12,1,20.0,3.0,,38000.0,0.0,1,1.0,1,1.0,,16,39,9.0,4.0,,,,0.0,1.0,1.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,
274792709,,11,1,37.0,18.0,7.0,38000.0,0.0,1,1.0,1,1.0,,5,17,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
250930899,2.7,14,1,35.0,20.8,6.4,38000.0,0.0,1,1.0,1,1.0,,9,9,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
242164187,2.78,3,0,60.0,40.0,12.0,38000.0,0.0,1,1.0,1,1.0,,11,16,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
273660422,2.64,13,1,48.0,32.0,7.0,38000.0,0.0,1,1.0,1,2.0,", Изолированная",3,12,1.0,0.0,2.0,1.0,0.0,,,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
274693218,2.6,8,1,36.0,20.0,6.0,39000.0,0.0,1,1.0,1,1.0,,8,9,0.0,,,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
273497751,,6,0,38.0,20.0,9.0,40000.0,0.0,1,1.0,1,1.0,,2,12,0.0,4.0,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
273974650,2.6,8,0,54.0,30.0,8.0,40000.0,0.0,1,1.0,1,2.0,,13,14,0.0,,,0.0,1.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
273764301,2.6,6,0,52.0,32.0,9.0,40000.0,0.0,1,1.0,1,2.0,,16,17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
274685469,2.64,4,0,60.0,40.0,7.0,40000.0,0.0,1,1.0,1,3.0,", Изолированная",7,9,,,1.0,0.0,1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
274127356,2.95,11,1,20.0,10.0,5.0,40000.0,0.0,1,,1,,,5,5,9.0,4.0,2.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
273745237,2.64,3,0,55.0,40.0,10.0,40000.0,0.0,1,1.0,1,2.0,", Изолированная",5,14,0.0,0.0,2.0,0.0,1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274127354,2.95,11,1,20.0,10.0,5.0,40000.0,0.0,1,,1,,,5,5,9.0,4.0,2.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
274885359,2.95,11,1,25.0,12.0,6.0,40000.0,0.0,1,,1,,,2,5,9.0,4.0,2.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
274885356,2.95,11,1,20.0,10.0,5.0,40000.0,0.0,1,,1,,,5,5,9.0,4.0,2.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
274778269,2.64,6,1,45.0,30.0,6.0,40000.0,0.0,1,1.0,1,2.0,", Изолированная",3,10,0.0,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
274996131,,17,1,51.0,34.0,11.2,42000.0,0.0,1,1.0,1,2.0,", Изолированная",2,16,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
273829499,2.6,11,0,52.0,30.0,9.0,43000.0,0.0,1,1.0,1,2.0,,14,14,0.0,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,
267532870,,3,1,60.0,36.0,10.0,43000.0,0.0,1,1.0,1,2.0,,16,24,9.0,,,1.0,0.0,,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,
274335823,2.64,19,1,60.0,39.0,6.0,44000.0,0.0,1,1.0,1,3.0,", Изолированная",5,9,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
272041401,,10,0,51.0,34.0,6.0,45000.0,0.0,1,1.0,1,3.0,,3,9,0.0,,1.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
273148165,2.64,9,1,47.8,31.0,10.0,45000.0,0.0,1,1.0,1,2.0,", Смежная",9,12,0.0,,1.0,1.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
274939034,,8,1,52.0,30.0,11.0,45000.0,0.0,1,1.0,1,2.0,", Изолированная",6,17,0.0,,1.0,0.0,1.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
273936956,2.64,4,0,58.0,44.0,9.0,45000.0,0.0,1,1.0,1,3.0,", Изолированная",6,9,,,1.0,0.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
271350459,2.5,12,1,50.0,40.0,6.0,45000.0,0.0,1,1.0,1,3.0,,1,4,5.0,,1.0,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
274777953,,15,1,60.0,43.0,6.0,45000.0,0.0,1,1.0,1,3.0,", Изолированная",6,9,,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
274696038,,3,1,45.0,22.0,13.0,45000.0,0.0,1,1.0,1,1.0,,13,22,9.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
272603276,,4,0,27.1,,,45000.0,0.0,1,1.0,1,1.0,,8,38,,,1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,
273106591,2.64,4,0,55.6,36.7,6.0,46000.0,0.0,1,1.0,1,3.0,", Оба варианта",2,5,,,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,
274950379,2.6,7,0,46.0,6.0,,48000.0,0.0,1,1.0,1,2.0,,3,9,0.0,,,,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
274878671,,12,1,40.0,23.0,10.0,48000.0,0.0,1,1.0,1,2.0,", Изолированная",2,5,9.0,4.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
274449146,,11,1,37.0,19.0,10.0,48000.0,0.0,1,1.0,1,1.0,,22,24,9.0,4.0,,,,0.0,1.0,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
274990848,,22,1,46.0,27.0,10.0,50000.0,0.0,1,1.0,1,2.0,,2,5,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
274105929,2.6,7,0,60.0,45.0,6.0,50000.0,0.0,1,1.0,1,3.0,,7,9,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
274709658,,15,1,44.0,6.0,,50000.0,0.0,1,1.0,1,3.0,", Оба варианта",2,9,0.0,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
269129652,2.64,5,0,61.0,39.0,9.0,50000.0,0.0,1,1.0,1,3.0,,5,9,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
273309551,,12,1,42.0,25.0,8.0,52000.0,0.0,1,1.0,1,1.0,,5,33,9.0,4.0,,,,,,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
272809055,2.7,11,1,55.0,27.0,10.0,54000.0,0.0,1,1.0,1,2.0,", Оба варианта",4,12,8.0,4.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,
274337607,2.9,13,1,40.0,22.0,6.0,55000.0,0.0,1,1.0,1,2.0,,10,39,9.0,4.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,
274970791,,11,1,60.0,44.0,7.0,55000.0,0.0,1,1.0,1,3.0,,5,9,0.0,,1.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
274870760,,15,1,42.0,27.0,,55000.0,0.0,1,1.0,1,2.0,", Оба варианта",23,39,,3.0,3.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
273549691,,5,1,54.0,10.0,,57000.0,0.0,1,1.0,1,2.0,", Изолированная",12,18,9.0,,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
273839073,,13,0,60.0,45.0,7.0,58000.0,0.0,1,1.0,1,3.0,", Изолированная",9,9,0.0,1.0,2.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,
274687966,2.64,4,0,56.6,39.0,6.5,58000.0,0.0,1,1.0,1,3.0,", Изолированная",6,9,5.0,,2.0,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
273565001,,8,1,54.0,28.0,10.0,59000.0,0.0,1,1.0,1,2.0,", Изолированная",12,18,9.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,
268020191,2.5,10,1,58.0,37.0,7.0,62000.0,0.0,1,2.0,1,3.0,,3,5,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
267389162,,12,1,42.0,18.0,8.0,62000.0,0.0,1,1.0,1,1.0,,3,5,,4.0,3.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0
273970684,,10,1,71.0,,,62000.0,0.0,1,1.0,1,2.0,", Изолированная",14,17,,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,
274885355,2.95,13,1,41.0,16.0,9.0,65000.0,0.0,1,,1,1.0,,15,36,9.0,4.0,3.0,,,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,
274090434,2.8,17,1,50.0,,,70000.0,0.0,1,1.0,1,2.0,", Изолированная",3,5,9.0,0.0,3.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,
274082264,,11,1,80.0,10.0,,75000.0,0.0,1,1.0,1,3.0,", Оба варианта",8,12,8.0,4.0,,,,,,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
271535532,,14,1,42.0,28.0,6.0,75000.0,0.0,1,1.0,1,2.0,,5,33,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,
238560353,,4,0,94.0,56.0,15.0,80000.0,0.0,1,1.0,1,3.0,", Изолированная",15,18,9.0,,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
274156386,2.64,14,1,33.0,18.0,6.0,25000.0,0.0,1,1.0,1,1.0,,2,5,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,
274902350,,3,0,39.0,20.0,10.0,27000.0,0.0,1,1.0,1,1.0,,10,18,5.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0
271218717,,5,0,35.0,20.0,10.0,28000.0,0.0,1,1.0,1,1.0,,6,12,0.0,,2.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,
274151037,2.64,15,1,35.0,20.0,10.0,28000.0,0.0,1,1.0,1,1.0,,11,12,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
274824659,2.64,15,1,36.0,9.0,,28000.0,0.0,1,1.0,1,1.0,,1,12,0.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
191957263,2.48,8,1,28.0,14.0,5.0,30000.0,0.0,1,1.0,1,1.0,,2,5,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,
273852236,2.48,20,1,40.0,20.0,10.0,30000.0,0.0,1,1.0,1,1.0,,8,16,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
272962351,,15,1,38.0,20.0,10.0,30000.0,0.0,1,1.0,1,1.0,,14,16,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
203722825,2.64,10,1,38.0,20.0,8.0,30000.0,0.0,1,1.0,1,1.0,,8,9,0.0,,2.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
274501450,2.64,12,0,35.0,19.0,7.0,30000.0,0.0,1,1.0,1,1.0,,3,9,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
274594867,2.64,26,1,34.0,20.0,7.0,30000.0,0.0,1,1.0,1,1.0,,2,9,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273461600,2.64,33,1,33.0,19.0,7.0,30000.0,0.0,1,1.0,1,1.0,,4,9,0.0,,1.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
270578215,2.64,4,0,34.4,18.0,7.0,31000.0,0.0,1,1.0,1,1.0,,6,9,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
274660706,2.64,15,1,36.0,10.0,,32000.0,0.0,1,1.0,1,1.0,,12,12,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
273935070,,2,0,40.0,,,32000.0,0.0,1,1.0,1,1.0,,10,14,,,1.0,0.0,1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
257738816,,19,1,36.7,20.0,11.0,32000.0,0.0,1,1.0,1,1.0,,5,16,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256758953,2.64,37,1,37.0,20.0,8.0,32000.0,0.0,1,1.0,1,1.0,,5,9,0.0,,2.0,1.0,0.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
273861967,,0,1,35.0,20.0,5.0,32000.0,0.0,1,1.0,1,1.0,,2,5,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,
269282201,2.64,32,1,35.0,19.0,6.0,33000.0,0.0,1,1.0,1,1.0,,8,9,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
272806399,,7,0,30.0,18.0,6.0,33000.0,0.0,1,1.0,1,1.0,,6,9,5.0,,2.0,0.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
214362138,,10,0,40.0,20.0,11.0,33000.0,0.0,1,1.0,1,1.0,,21,22,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,
273807889,2.64,15,1,31.0,8.0,,33000.0,0.0,1,1.0,1,1.0,,4,9,5.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
274868358,,0,1,29.0,16.0,4.0,35000.0,0.0,1,1.0,1,1.0,,14,14,,1.0,2.0,1.0,0.0,,,1.0,0.0,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
274391885,2.6,5,0,45.0,30.0,6.0,35000.0,0.0,1,1.0,1,2.0,", Изолированная",1,9,0.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
274936131,2.64,4,0,47.0,30.5,6.0,35000.0,0.0,1,1.0,1,2.0,,8,9,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
271660649,2.64,3,0,31.0,17.0,6.5,35000.0,0.0,1,1.0,1,1.0,,1,5,,,1.0,,,,,0.0,1.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,
209750168,2.64,4,0,33.0,20.0,7.0,35000.0,0.0,1,1.0,1,1.0,,7,9,0.0,,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
265622316,3.0,19,1,20.0,14.0,3.0,35000.0,0.0,1,1.0,1,,,5,5,9.0,0.0,2.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
274618431,2.64,12,1,34.8,19.9,9.7,35000.0,0.0,1,1.0,1,1.0,,1,12,1.0,,2.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
272542930,,18,1,20.0,,,36990.0,0.0,1,1.0,1,,,2,33,9.0,,2.0,,,,,1.0,0.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,
274101761,,8,1,20.0,14.0,4.0,37000.0,0.0,1,1.0,1,,,22,38,,4.0,3.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
271762135,2.64,3,0,46.0,32.0,7.0,37000.0,0.0,1,1.0,1,2.0,", Изолированная",9,9,5.0,,1.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
255477943,2.64,3,0,40.0,20.0,10.0,37000.0,0.0,1,1.0,1,1.0,,1,14,1.0,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
241794851,2.64,3,1,32.0,18.0,8.0,38000.0,0.0,1,1.0,1,1.0,,9,10,0.0,,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
274968751,,10,1,20.0,10.0,4.0,39000.0,0.0,1,1.0,1,1.0,,3,35,,0.0,2.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,
274946538,2.64,4,0,37.5,19.5,8.0,39000.0,0.0,1,1.0,1,1.0,,11,17,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
220324901,2.64,20,1,40.0,25.0,6.0,39000.0,0.0,1,1.0,1,2.0,", Изолированная",6,9,5.0,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
219933016,2.64,14,1,40.0,30.0,8.0,39000.0,0.0,1,1.0,1,1.0,,7,9,0.0,,3.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
274251904,,19,0,34.8,,,39500.0,0.0,1,1.0,1,1.0,,4,16,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
274884609,,12,1,42.0,20.0,11.0,40000.0,0.0,1,1.0,1,1.0,,9,13,9.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
274697589,2.75,12,1,40.0,28.0,6.0,40000.0,0.0,1,1.0,1,2.0,", Изолированная",1,5,0.0,,1.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,
