id,ceiling_height,metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term,ceiling_height_known,rooms_count,types_room,floor,house_floor,house_type,parking,renovation,count_loggia,count_balcony,view_of_courtyard,view_of_street,combined_bathroom_count,separate_bathroom_count,is_child,is_pet,room_furniture,kitchen_furniture,bath,shower_cabin,washing_machine,air_conditioner,dishwasher,tv,fridge,internet,telephone,count_passenger_lift,count_freight_lift,is_garbage_chute,living_area_known,kitchen_area_known
264750737,2.64,15,0,49.0,19.0,9.0,30000.0,5000.0,0,1.0,1,0,1.0,,4,4,,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,,1,0
273516314,2.64,8,1,47.0,20.0,10.0,35000.0,4000.0,0,1.0,1,0,1.0,,3,4,9.0,,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,0.0,0.0,0.0,1,1
273828276,2.64,8,1,102.3,50.0,10.0,40000.0,7000.0,0,1.0,1,0,3.0,", Изолированная",5,6,,,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,,1,1
274822466,2.64,15,0,99.0,67.0,12.0,45000.0,4000.0,0,1.0,1,0,4.0,", Изолированная",4,13,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,1.0,1,0.0,0.0,0.0,1,1,0,2.0,1.0,1.0,1,1
274656245,2.64,40,0,46.0,24.0,12.0,18000.0,0.0,1,1.0,1,0,1.0,,1,4,5.0,,,,,,,0.0,1.0,1,0,1,0,0,0.0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,1
273108473,2.64,10,0,27.0,20.0,3.0,18000.0,0.0,1,1.0,1,0,1.0,,7,18,8.0,,,1.0,0.0,,,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1,1
220609936,2.64,6,0,44.0,12.0,8.5,18000.0,0.0,1,1.0,1,0,1.0,,7,10,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1.0,1,0
273766597,2.64,15,0,45.0,30.0,8.0,18000.0,0.0,1,1.0,1,0,2.0,", Смежная",3,5,5.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,1.0,1,1
274759594,2.64,7,0,35.0,19.0,9.0,18000.0,0.0,1,1.0,1,0,1.0,,24,25,,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,0.0,,1,1
274850995,2.64,10,0,29.0,19.0,9.0,18000.0,1500.0,0,1.0,1,0,1.0,,10,24,,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,,0,0
273319278,2.64,8,1,45.0,25.0,5.5,20000.0,0.0,1,1.0,1,0,2.0,", Изолированная",2,5,5.0,,1.0,,,0.0,1.0,0.0,1.0,1,0,0,1,1,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,1.0,1,1
274404225,2.64,8,1,35.0,10.0,10.0,20000.0,0.0,1,1.0,1,0,1.0,,13,16,9.0,0.0,2.0,1.0,0.0,,,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,1.0,0.0,1,0
274643333,2.64,43,1,23.6,18.0,10.0,18000.0,2000.0,0,1.0,1,0,1.0,,17,25,9.0,,2.0,1.0,0.0,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,0,0,3.0,0.0,0.0,0,0
257083248,2.64,8,1,42.0,19.0,9.0,18000.0,2500.0,0,1.0,1,0,1.0,,7,10,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,0,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,,1,1
257184217,2.64,8,1,23.0,19.0,9.0,19000.0,1500.0,0,1.0,1,0,1.0,,14,24,,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,,1,0
214883368,2.7,7,0,28.0,18.0,7.0,19000.0,2000.0,0,1.0,1,1,1.0,,10,19,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1.0,1,0
274553038,2.64,8,0,23.0,15.0,10.0,18000.0,3000.0,0,1.0,1,0,1.0,,9,11,8.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,0.0,1,0
274390813,2.64,15,0,64.0,11.0,9.0,21000.0,0.0,1,1.0,1,0,2.0,,3,12,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1.0,1,0
274880078,2.7,8,1,20.0,14.0,3.0,19000.0,2000.0,0,1.0,1,1,1.0,,8,8,5.0,0.0,1.0,,,0.0,1.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1.0,1,1
273003166,2.64,5,0,43.0,21.0,12.0,18000.0,3500.0,0,1.0,1,0,1.0,,5,10,0.0,,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,0,0,1.0,0.0,1.0,1,1
274877081,2.64,35,0,44.0,31.0,9.0,22000.0,0.0,1,1.0,1,0,2.0,,7,9,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,,0,0
273869173,2.64,19,0,25.0,19.0,9.0,22000.0,0.0,1,1.0,1,0,1.0,,6,10,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,,0,0
274211790,2.64,8,1,37.0,19.0,9.0,19000.0,3000.0,0,1.0,0,0,1.0,,8,25,,,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,0.0,,1,1
271021867,2.64,8,1,45.0,30.0,6.0,19000.0,3000.0,0,1.0,1,0,2.0,", Изолированная",5,5,5.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,1.0,1,1
274695496,2.64,15,0,79.0,13.0,15.0,22000.0,0.0,1,1.0,1,0,3.0,", Изолированная",4,9,9.0,0.0,1.0,,,,,0.0,1.0,1,0,0,1,1,0.0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1,0
274707923,2.64,5,0,38.0,19.0,9.0,22000.0,0.0,1,1.0,1,0,1.0,,11,20,,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,0.0,,1,1
270733083,2.64,5,0,26.79,19.0,9.0,20000.0,2500.0,0,1.0,1,0,1.0,,2,18,,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,,1,0
274788407,2.64,25,0,40.0,9.0,10.0,20000.0,2500.0,0,1.0,1,0,1.0,,4,5,9.0,,1.0,,,1.0,0.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0
274632832,2.64,8,1,47.0,8.0,11.0,23000.0,0.0,1,1.0,1,0,2.0,,8,9,9.0,,1.0,0.0,1.0,,,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,1,0
274211513,2.64,8,1,30.0,17.5,5.0,20000.0,3000.0,0,1.0,1,0,1.0,,4,5,5.0,,2.0,,,,,1.0,0.0,1,0,1,1,1,0.0,1,0.0,1.0,0.0,0,0,0,0.0,0.0,1.0,1,1
267607363,2.7,8,1,33.0,17.0,9.0,20000.0,3000.0,0,1.0,1,1,1.0,,3,6,5.0,0.0,2.0,,,1.0,1.0,1.0,0.0,0,0,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1.0,1,1
267390719,2.64,42,1,35.0,17.0,9.0,20000.0,3000.0,0,1.0,0,0,1.0,,4,26,9.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,1,1
273589206,2.64,18,0,29.0,12.0,7.0,20000.0,3200.0,0,1.0,1,0,1.0,,6,6,5.0,,1.0,,,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1.0,1,0
274641326,2.64,15,0,34.0,21.0,6.0,20000.0,3000.0,0,1.0,1,0,1.0,,2,9,5.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,1,1
275003935,2.64,20,0,45.0,32.0,8.0,20000.0,3500.0,0,1.0,1,0,2.0,", Изолированная",2,9,9.0,1.0,1.0,,,1.0,0.0,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,1,1
274429229,2.64,10,0,34.0,19.0,9.0,23500.0,0.0,1,1.0,1,0,1.0,,3,13,,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,,0,0
274981305,2.64,28,0,32.0,19.0,9.0,24000.0,0.0,1,1.0,1,0,1.0,,7,11,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,,0,0
273991779,2.63,8,1,62.0,34.0,8.0,24000.0,0.0,1,1.0,1,1,2.0,", Изолированная",4,9,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,1,1
268306004,2.64,7,0,34.0,19.0,9.0,21000.0,3000.0,0,1.0,1,0,1.0,,7,25,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,0,0,1.0,1,0.0,0.0,0.0,1,0,0,2.0,0.0,,1,1
271990690,2.64,10,0,42.0,19.0,11.0,24000.0,0.0,1,1.0,1,0,1.0,,1,9,0.0,,,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1.0,1,1
272738392,2.64,8,0,39.01,19.3,9.6,21000.0,3000.0,0,1.0,1,0,1.0,,5,11,9.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,1,1
274969842,2.64,8,1,78.0,46.0,11.8,21000.0,3500.0,0,1.0,1,0,3.0,", Изолированная",7,9,9.0,,1.0,,,,,0.0,1.0,1,0,0,1,1,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,1,1
274410433,2.64,8,1,31.2,17.0,6.0,22500.0,2500.0,0,1.0,1,0,1.0,,1,5,5.0,,2.0,,,0.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1,1
266874090,2.64,40,0,35.0,17.0,11.0,25000.0,0.0,1,1.0,1,0,1.0,,3,4,8.0,,2.0,1.0,0.0,,,0.0,1.0,1,0,1,0,1,1.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,1,1
273572279,2.64,8,1,27.3,13.0,4.0,25000.0,0.0,1,1.0,1,0,1.0,,1,4,5.0,0.0,0.0,,,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,0.0,1.0,0.0,1,1
274045375,2.64,6,0,35.0,13.0,9.0,23000.0,2000.0,0,1.0,1,0,1.0,,14,25,9.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,2.0,0.0,1,1
273238282,2.64,42,1,47.0,11.0,11.0,25000.0,0.0,1,1.0,1,0,2.0,", Изолированная",2,26,9.0,,1.0,0.0,1.0,,,1.0,0.0,1,0,1,1,0,1.0,1,0.0,0.0,0.0,1,1,0,3.0,0.0,0.0,1,0
274351224,2.64,16,0,31.0,19.0,9.0,25500.0,0.0,1,1.0,1,0,1.0,,24,24,,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,,0,0
260618344,2.64,6,0,51.0,31.0,9.0,22000.0,4000.0,0,1.0,1,0,2.0,", Изолированная",2,3,,,1.0,0.0,1.0,,,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,,1,1
274367697,2.7,15,0,38.0,18.0,11.0,23000.0,3000.0,0,1.0,1,1,1.0,,3,4,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,1,1
274714396,2.64,10,0,39.0,18.0,12.0,22000.0,4000.0,0,1.0,1,0,1.0,,5,25,9.0,1.0,2.0,,,1.0,1.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,0.0,1,1
273529285,2.64,8,1,56.0,39.0,6.0,26000.0,0.0,1,1.0,1,0,3.0,,5,5,5.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,1.0,1,1
274342161,2.64,8,1,43.0,30.0,5.5,21000.0,5000.0,0,1.0,1,0,2.0,", Смежная",3,5,5.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,1.0,1,1
274503016,2.64,20,0,62.0,9.0,9.0,21000.0,5000.0,0,1.0,1,0,2.0,", Изолированная",3,9,0.0,0.0,1.0,1.0,0.0,,,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,1.0,1.0,1,0
272410253,2.64,27,0,39.0,31.0,9.0,26500.0,0.0,1,1.0,1,0,2.0,,8,10,,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,,0,0
273899661,2.64,20,0,38.0,16.0,13.0,27000.0,0.0,1,1.0,1,0,1.0,,3,10,9.0,,,,,1.0,0.0,0.0,1.0,1,0,1,1,0,1.0,1,0.0,0.0,0.0,1,0,1,1.0,1.0,0.0,1,1
274247199,2.64,30,0,61.0,31.0,9.0,23000.0,4500.0,0,1.0,1,0,2.0,,6,9,,1.0,1.0,1.0,0.0,,,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,,1,1
272591430,2.64,43,1,40.0,18.0,10.0,25000.0,4000.0,0,1.0,1,0,1.0,,4,25,9.0,,1.0,1.0,0.0,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,3.0,0.0,0.0,1,1
273863755,2.64,30,0,34.0,19.0,9.0,29500.0,0.0,1,1.0,1,0,1.0,,3,5,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0.0,1,0.0,1.0,1.0,1,0,0,0.0,0.0,,0,0
273009447,2.64,8,1,47.0,20.0,14.0,30000.0,0.0,1,1.0,1,0,1.0,,2,5,5.0,,2.0,,,0.0,1.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,0.0,0.0,1.0,1,1
270184410,2.64,37,0,33.0,19.0,9.0,30000.0,0.0,1,1.0,1,0,1.0,,1,5,,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,,0,0
273925356,2.64,15,0,70.0,50.0,10.0,30000.0,0.0,1,1.0,1,0,3.0,,3,3,,,1.0,0.0,1.0,,,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,,1,1
274293775,2.64,8,1,45.0,28.0,5.5,27000.0,3500.0,0,1.0,1,0,2.0,", Смежная",2,5,5.0,,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,1.0,1,1
274137335,2.64,8,1,44.0,30.0,6.0,28000.0,3500.0,0,1.0,1,0,2.0,", Изолированная",4,5,5.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,0.0,0.0,1.0,1,1
272773948,2.64,37,0,39.0,19.0,9.0,33000.0,0.0,1,1.0,1,0,1.0,,1,5,,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0.0,1,0.0,1.0,0.0,1,0,0,0.0,0.0,,0,0
274398212,2.64,8,1,43.0,19.0,9.0,30000.0,4000.0,0,1.0,1,0,1.0,,2,5,,,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
274238987,2.64,8,1,85.0,50.0,7.0,30000.0,5000.0,0,1.0,1,0,3.0,,1,5,5.0,,1.0,,,,,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,1.0,1,1
274920255,2.64,8,1,41.0,12.0,18.0,32000.0,5000.0,0,1.0,1,0,1.0,,1,3,5.0,,2.0,,,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,0.0,1.0,1.0,1,1,0,0.0,0.0,0.0,1,1
273637042,2.9,8,1,60.0,15.0,20.0,35000.0,5000.0,0,1.0,1,1,1.0,,2,4,9.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1,1,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,0.0,1,1
274625357,2.7,20,0,100.0,63.0,12.0,35000.0,6000.0,0,1.0,1,1,4.0,", Изолированная",4,12,9.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1,0,1,1,1,1.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,1,1
274255317,2.64,15,0,61.0,28.0,20.0,40000.0,2500.0,0,1.0,1,0,2.0,,2,2,5.0,,2.0,,,,,1.0,0.0,0,0,1,0,1,0.0,1,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,1,1
261511411,2.64,8,1,65.0,37.0,12.0,40000.0,3000.0,0,1.0,1,0,2.0,", Изолированная",4,7,5.0,,2.0,1.0,0.0,,,0.0,1.0,1,1,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,1.0,1,1
273575751,2.64,19,0,118.0,103.0,18.0,65000.0,0.0,1,1.0,1,0,5.0,,25,26,,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0.0,1,0.0,0.0,1.0,1,0,0,1.0,1.0,,0,0
267990106,2.8,8,1,84.2,32.0,34.0,80000.0,8000.0,0,1.0,1,1,2.0,", Изолированная",1,4,5.0,,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0,1,1
273582644,2.64,8,1,100.0,54.0,30.0,90000.0,15000.0,0,1.0,1,0,3.0,,1,7,5.0,,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1.0,1,1
274790453,2.64,7,0,33.0,19.0,9.0,19000.0,1000.0,0,1.0,1,0,1.0,,13,25,,,1.0,1.0,0.0,,,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,0.0,,0,0
274789115,2.64,6,0,48.0,18.0,10.0,19000.0,1000.0,0,1.0,1,0,1.0,,23,24,9.0,,1.0,1.0,0.0,,,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,3.0,0.0,0.0,0,0
274787716,2.64,8,1,55.0,31.0,9.0,20000.0,1000.0,0,1.0,1,0,2.0,", Изолированная",2,5,,,1.0,1.0,0.0,,,0.0,1.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,,0,0
274644238,2.64,30,0,58.1,43.7,5.5,21999.0,0.0,1,1.0,0,0,3.0,", Оба варианта",3,5,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,0,0,0.0,0.0,0.0,1,1
274785726,2.64,8,1,63.0,31.0,9.0,22000.0,1000.0,0,1.0,1,0,2.0,", Изолированная",7,9,0.0,,1.0,1.0,0.0,,,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1.0,0,0
274481974,2.64,8,1,60.0,32.0,11.0,22000.0,1000.0,0,1.0,1,0,2.0,", Изолированная",20,24,9.0,,1.0,1.0,0.0,,,0.0,1.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,3.0,0.0,0.0,0,0
255944541,2.7,8,1,49.0,21.0,14.0,22000.0,6000.0,0,1.0,1,1,1.0,,5,5,5.0,0.0,2.0,0.0,1.0,,,0.0,2.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,0.0,0.0,1.0,1,1
272894906,2.64,15,0,40.0,19.0,9.0,18000.0,1500.0,0,1.0,1,0,1.0,,8,9,,,1.0,,,,,0.0,1.0,0,0,0,1,0,0.0,1,0.0,0.0,0.0,0,0,0,1.0,0.0,,0,0
264485991,2.64,8,1,45.0,6.5,8.0,22000.0,0.0,1,1.0,1,0,2.0,,5,5,5.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,0.0,0.0,1.0,1,0
272334454,2.64,8,1,61.7,31.0,9.0,24000.0,3000.0,0,1.0,1,0,2.0,,25,25,,,1.0,0.0,2.0,,,0.0,1.0,1,1,0,1,0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,1.0,,1,0
273490395,2.64,8,1,54.0,36.0,9.0,45000.0,4000.0,0,1.0,1,0,2.0,,3,4,5.0,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,0.0,0.0,0.0,1,1
273763471,2.64,20,0,33.0,18.0,9.0,18000.0,3500.0,0,1.0,1,0,1.0,,2,8,5.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1.0,1,1
274408146,2.64,20,0,36.0,18.0,10.0,25000.0,1500.0,0,1.0,1,0,1.0,,1,4,9.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,1,1
273276444,2.64,20,0,35.0,18.5,7.0,39000.0,1.0,0,1.0,0,0,1.0,,4,4,5.0,,1.0,0.0,1.0,,,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,0
268709760,2.64,8,1,44.2,24.0,12.0,25000.0,3500.0,0,1.0,0,0,1.0,,5,5,5.0,,1.0,,,1.0,0.0,0.0,1.0,0,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,1,1
273101373,3.5,25,0,35.0,20.0,12.0,28000.0,5000.0,0,1.0,1,1,1.0,,5,5,9.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,0.0,1,1
246966524,2.64,40,1,22.7,17.4,5.0,18000.0,0.0,1,1.0,1,0,1.0,,23,26,9.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,0.0,0.0,0.0,1,1,0,2.0,1.0,0.0,1,1
270617954,2.75,10,0,25.0,20.0,5.0,19000.0,0.0,1,1.0,0,1,1.0,,13,25,9.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,1.0,0.0,1,1
273494826,2.64,13,1,169.0,120.0,30.0,220000.0,0.0,1,1.0,1,0,5.0,", Оба варианта",3,12,9.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,3.0,0.0,0.0,1,1
274898319,2.64,2,1,40.0,21.0,7.0,35000.0,0.0,1,1.0,1,0,1.0,,1,14,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,2.0,1.0,1.0,1,1
272706638,2.85,7,1,42.0,17.0,15.0,70000.0,0.0,1,1.0,1,1,1.0,,13,23,5.0,4.0,2.0,,,0.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,0,0,1.0,2.0,1.0,1,1
274493454,2.64,10,1,50.0,8.0,11.0,70000.0,0.0,1,1.0,1,0,2.0,", Оба варианта",3,23,9.0,4.0,2.0,,,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,0.0,1,0
273690372,3.2,15,1,173.0,90.0,20.0,220000.0,0.0,1,1.0,1,1,5.0,,3,11,8.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1,1,1,1,1,1.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,0.0,1,1
274792416,2.64,14,1,56.0,25.0,15.0,43700.0,0.0,1,1.0,1,0,1.0,,7,16,0.0,,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,1,2.0,0.0,1.0,1,1
274612740,2.64,2,1,80.0,55.0,10.0,70000.0,0.0,1,1.0,1,0,3.0,", Оба варианта",2,9,5.0,,2.0,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,0.0,1.0,0.0,1,1,0,1.0,0.0,1.0,1,1
274812791,2.64,3,1,38.0,22.0,8.0,33000.0,0.0,1,1.0,1,0,1.0,,1,5,5.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,1.0,1,1
274757200,2.64,11,1,51.0,12.0,9.0,40000.0,0.0,1,1.0,1,1,1.0,,5,9,1.0,,2.0,1.0,0.0,,,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,2.0,0.0,1.0,1,0
