id,ceiling_height_known,rooms_count,floor,house_floor,house_type,parking,renovation,count_loggia,count_balcony,view_of_courtyard,view_of_street,combined_bathroom_count,separate_bathroom_count,is_child,is_pet,room_furniture,kitchen_furniture,bath,shower_cabin,washing_machine,air_conditioner,dishwasher,tv,fridge,internet,telephone,count_passenger_lift,count_freight_lift,is_garbage_chute,living_area_known,kitchen_area_known,is_isolated,is_adjacent,house_type_known,renovation_known
271726131,1,2.0,3,5,9.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0,1,0.0,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1,1,1.0,1.0,1,1
274303554,1,2.0,2,4,5.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1,0,1.0,1.0,1,1
272886040,0,1.0,22,25,9.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,0,1,1,0.0,0.0,0,1
273335200,0,2.0,9,26,9.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,3.0,0.0,0,1,1,1.0,1.0,1,1
274848992,0,1.0,5,16,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
269514052,1,3.0,3,9,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
199506005,0,3.0,2,4,5.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0,1,1,1.0,1.0,0,1
265859479,0,1.0,5,9,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1,1,1,0.0,0.0,0,1
274612915,0,1.0,8,8,5.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,0,1.0,1,0.0,1.0,0.0,0,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
273407895,0,2.0,2,4,9.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,0,1.0,1,1.0,1.0,0.0,0,1,0,0.0,0.0,0,1,1,0.0,0.0,1,1
271531788,1,1.0,6,10,8.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,0,0,1.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,0,1,1,0.0,0.0,1,1
274392368,1,1.0,8,16,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
274792542,0,3.0,9,9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
273754031,0,2.0,10,10,5.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,2.0,0.0,1,1,1,1.0,1.0,1,1
274747309,1,1.0,4,20,9.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,0.0,0.0,1,1
272946282,0,2.0,7,10,5.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,1.0,1.0,1,1
248739269,1,2.0,12,14,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1,1,1,1.0,1.0,0,1
272361894,0,2.0,4,5,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,0.0,0.0,1,1,1,1.0,1.0,1,1
274260487,1,2.0,9,24,9.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,0,1,0,1,0.0,1,0.0,1.0,0.0,0,1,0,3.0,2.0,0,1,1,1.0,1.0,1,1
274741997,0,3.0,3,5,5.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,0.0,0.0,1,1,1,1.0,1.0,0,1
274595826,1,2.0,11,16,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
273518295,1,2.0,3,6,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0,0,0.0,1,0.0,0.0,0.0,0,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
272338983,0,2.0,3,9,5.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,0,0,1.0,1,1.0,0.0,0.0,0,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
274394550,0,3.0,8,8,5.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,0,1,1.0,0.0,1,1,1,1.0,1.0,0,1
274706897,0,2.0,3,14,9.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,0,1,1.0,1.0,0,1,1,1.0,1.0,1,1
274058692,1,2.0,7,14,8.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
273337209,1,3.0,4,9,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1,1,0,1.0,1.0,1,1
270571000,1,1.0,2,24,8.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,1,1,1,0.0,0.0,1,1
273253846,0,3.0,6,7,5.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1,1.0,0.0,0.0,0,1,0,1.0,0.0,1,1,0,1.0,1.0,1,1
267486166,0,2.0,10,10,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1,0,0,1.0,1.0,1,1
274767242,0,2.0,3,4,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,0,1,1,1.0,1.0,1,1
270907856,0,2.0,8,9,5.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
274734878,0,3.0,3,4,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,0,1,0,1.0,1.0,0,1
273089324,0,2.0,14,15,9.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,0,0,1.0,1.0,1,1
271733955,0,2.0,12,20,9.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
274733915,0,2.0,9,16,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,1.0,0.0,0.0,1,0,0,2.0,0.0,1,1,1,1.0,1.0,1,1
273062328,1,2.0,10,15,8.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
274981351,0,2.0,8,12,9.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0,1,1,1.0,1.0,1,1
274831553,0,2.0,12,13,9.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0,1,1,0.0,0.0,0,1
211492193,0,3.0,6,22,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,1.0,0,1,1,1.0,1.0,1,1
273347635,1,2.0,16,24,9.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1,1,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,0,1,0,1.0,1.0,1,1
272773694,0,2.0,5,8,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,1,0.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
272324730,1,2.0,5,10,9.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,0,0,1,0.0,1,0.0,1.0,0.0,0,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
274525945,1,1.0,8,20,8.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,1.0,1,1,0,0.0,0.0,1,1
273005240,1,2.0,14,20,8.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,2.0,2.0,1,1,1,1.0,1.0,1,1
273797603,0,4.0,1,5,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
274709742,0,3.0,3,13,5.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,1,1,1,1.0,1.0,1,1
265663507,1,3.0,3,5,5.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,0.0,0.0,1,1,1,1.0,1.0,1,1
270638529,1,3.0,4,5,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,0,0,0.0,0.0,1,1,1,1.0,1.0,0,1
273447150,1,2.0,8,24,9.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
270239916,1,2.0,2,17,9.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,0,1,0.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
273495374,0,2.0,9,17,8.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,1,1,1,1.0,1.0,1,1
274337006,0,2.0,16,26,9.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,3.0,0.0,0,1,1,1.0,1.0,1,1
269038035,1,2.0,6,24,8.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,1,1,1,1.0,1.0,1,1
257920881,0,1.0,4,25,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,3.0,0.0,1,1,1,0.0,0.0,1,1
273969057,1,2.0,5,5,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,0,0.0,1,1.0,1.0,1.0,1,1,1,0.0,0.0,1,1,1,1.0,1.0,1,1
274622771,1,1.0,3,16,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1,1,1,0.0,0.0,1,1
274754481,0,1.0,3,16,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0.0,1,0.0,0.0,1.0,1,1,0,2.0,1.0,1,1,0,0.0,0.0,0,1
274162356,1,2.0,2,5,5.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
264244553,1,2.0,5,10,9.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,0.0,1,1,0,2.0,2.0,0,0,0,0.0,0.0,1,1
266137144,1,2.0,13,14,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,0.0,1,1,0,2.0,1.0,1,1,0,1.0,1.0,1,1
274531218,0,4.0,8,17,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,2.0,0.0,1,1,1,1.0,1.0,1,1
257045839,1,2.0,3,22,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,3.0,0.0,1,1,1,1.0,1.0,1,1
274548291,0,1.0,22,25,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,3.0,0.0,1,1,1,0.0,0.0,1,1
274920882,0,2.0,6,18,9.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,1.0,1.0,0,1
274948059,0,2.0,6,18,9.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,1.0,1.0,0,1
274976317,0,1.0,4,14,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
274684016,1,1.0,4,14,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,1.0,1,1,1,0.0,0.0,0,1
274753183,1,3.0,6,16,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,2.0,0.0,1,1,1,1.0,1.0,1,1
274979446,1,1.0,17,22,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,3.0,0.0,1,1,1,0.0,0.0,1,1
274901643,1,1.0,14,15,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
274334445,0,2.0,5,5,5.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,1,1,1,1.0,1.0,1,1
274900557,0,2.0,4,12,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,2.0,0.0,1,1,1,1.0,1.0,1,1
256985101,1,1.0,6,12,9.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,0,1,1,0.0,0.0,1,1
274859429,1,2.0,2,16,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,1.0,1.0,1,1
273848598,0,1.0,8,14,5.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1,1,1,0.0,0.0,1,1
274539305,0,1.0,9,12,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1,1,1,0.0,0.0,0,1
269081552,1,1.0,3,16,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
274441689,0,2.0,5,8,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,1,1,0.0,1,0.0,0.0,0.0,0,0,0,1.0,0.0,1,1,1,1.0,1.0,1,1
273183137,0,2.0,2,5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,0,1,0.0,1,0.0,1.0,0.0,0,1,0,0.0,0.0,0,1,0,1.0,1.0,1,1
273107688,0,2.0,14,14,9.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1,1,1,0,1,0.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,0,1,0,1.0,1.0,1,1
274878664,0,2.0,8,17,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,1,1,0,1.0,1.0,1,1
274121521,1,3.0,5,16,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,1,1.0,1.0,1,1,1,1.0,1.0,0,1
274885219,0,3.0,6,14,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,0,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1,0,0,1.0,1.0,0,1
274782994,0,2.0,7,10,9.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
273332976,1,3.0,9,12,9.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,1.0,0.0,1,1,0,1.0,1.0,0,1,1,1.0,1.0,1,1
274922183,1,1.0,8,9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
274783570,0,1.0,8,14,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
274635101,1,1.0,8,14,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
252219214,1,1.0,10,12,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,0,0,0.0,0.0,1,1
273777051,0,1.0,5,9,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1,1,1,0.0,0.0,1,1
162330631,1,1.0,12,12,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
274758181,0,1.0,1,5,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,0.0,0.0,1.0,0,1,0,1.0,0.0,0,0,0,0.0,0.0,1,1
273951520,0,1.0,2,16,9.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,0.0,0.0,0.0,1,1,0,2.0,1.0,0,0,0,0.0,0.0,1,1
267437279,1,1.0,3,10,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,1,1,1,0.0,0.0,1,1
273402449,0,1.0,2,9,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
274878035,1,2.0,10,16,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,1.0,1.0,1,1
274946787,0,2.0,1,5,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1,1,1,0.0,0.0,0,1
274877961,1,1.0,11,15,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,0.0,0.0,1,0,0,1.0,1.0,1,1,1,0.0,0.0,1,1
274482351,1,1.0,5,14,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1,1,1,0.0,0.0,1,1
267528999,0,2.0,2,5,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,0.0,0.0,1,1,0,0.0,0.0,1,1
273647892,1,1.0,10,17,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1,0,0,1.0,1,0.0,0.0,0.0,0,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
273647720,1,1.0,8,16,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,1,1,1,0.0,0.0,1,1
274936080,1,1.0,1,9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1,1,1,0.0,0.0,1,1
274991575,0,2.0,5,5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0,1,1,1.0,1.0,1,1
274339517,0,1.0,2,16,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,0,1,1,0.0,0.0,1,1
271128749,0,2.0,3,5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,1,0.0,0.0,0,1,1,1.0,1.0,1,1
274871821,0,1.0,10,10,9.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,0,1,1,0.0,0.0,1,1
268786671,1,2.0,2,12,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
264703919,0,2.0,3,14,9.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,0,1,0,1.0,1.0,1,1
273107335,1,2.0,14,16,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,0,1.0,1,0.0,0.0,0.0,0,1,0,1.0,0.0,1,1,1,1.0,1.0,1,1
274588712,0,2.0,6,12,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1,1,1,1.0,1.0,0,1
273994098,0,1.0,7,17,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1,0,0,0.0,0.0,0,1
274048750,0,1.0,10,25,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,2.0,1,1,0,0.0,0.0,1,1
274424799,1,1.0,1,14,9.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,0,1,1,0.0,0.0,1,1
274548124,0,1.0,2,15,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,2.0,1.0,1,1,1,0.0,0.0,1,1
274575605,0,1.0,5,16,8.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,0,1,1,0.0,0.0,1,1
274806246,1,1.0,14,16,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,2.0,0.0,1,1,1,0.0,0.0,1,1
274906670,1,3.0,6,16,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,0,0,1.0,1.0,1,1,1,1.0,1.0,1,1
272832057,0,2.0,11,14,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1,1,1,1.0,1.0,0,1
274702816,1,2.0,5,7,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1,1,0,1.0,1.0,1,1
274265772,1,3.0,5,14,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1,1,1,1.0,1.0,1,1
274043772,0,2.0,11,14,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,1,1,1,1.0,1.0,0,1
271227463,1,1.0,6,7,9.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,0,1,1,0.0,0.0,1,1
274994680,0,2.0,5,10,9.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,1,1.0,1.0,0,1,1,1.0,1.0,1,1
